language,location,message
en,Just Off The Coast Of Oakland,"Inside #NotreDameCathedral
https://t.co/8HpTrIZ2vs"
en,,Some perspective on the loss of history; Notre Dame stood longer than the US has been a country. Notre Dame de Pari… https://t.co/CYtjmLpShp
en,"Munich, Bavaria",first photos from inside the cathedral https://t.co/Whd8LJBYU7 via @lemondefr
en,"London, UK",@matthabusby Note also that https://t.co/gYAIgs47oO are fundraising for Notre Dame - they fundraise for preserving… https://t.co/lydu43qZGQ
en,Instagram clifton_wiens,Would be curious how severe the damage was at Chartres Cathedral in 1836 in comparison to Notre Dame de Paris today… https://t.co/qCjAvt2U96
en,Side of the stage,Paris: First images emerge of the inside of fire-ravaged #NotreDame Cathedral - The Local  https://t.co/ONmoDfUMXa
en,"Irvington, NJ","LeMonde reports: After four hours, the firefighters have brought the flames under control. The two towers have been… https://t.co/YXfSSP9DHi"
en,,"@slpng_giants @slpng_giants_fr Before me and my wife were married we fell in love again in your beautiful city, we… https://t.co/Py2IOaIJES"
en,"London, England","What a night to be in Paris. These pictures from inside #NotreDame are encouraging, though https://t.co/1EK4ifGiTr"
en,"Amherst, MA","As Notre Dame in #Paris burns, the world is mourning but we will rebuild it. Last time I was in Paris was to give a… https://t.co/o4aoY57t7E"
en,,"100 million Euro donation announced - by Artemis, which owns Christie's
https://t.co/RZy7L5iBMz
  #notredamefire"
en-gb,UK/EU,@mikegalsworthy @slyowusu There is a crowdfunder: https://t.co/B56s8maVDO
en,"Georgia, USA",@thedailybeast First pictures inside the cathedral.  https://t.co/5LGjt56ALl  https://t.co/POBwKx8f1O
en-gb,,Sorry I can't do a 1-word review today as just saw the fire incident at Notre Dame Paris through @afpfr and… https://t.co/wWQgBsaQxD
en,"Miami, FL",@wma927 @MAlexanderB1 @tribelaw The Holy Crown of Thorns is considered the most precious relic of Notre Dame de Par… https://t.co/MD1ofA67K7
en,"Tennessee, USA","""Notre Dame and The Sanctuary City Bluff"" 4/15/2019 https://t.co/9Ja3ixwa90 via @YouTube
Come watch the Quite Frank… https://t.co/0bLOhwpEYI"
en,Boise,"Every one of my many trips to Paris included at least a quick visit to Notre Dame, if only to say, hey, I'm back. H… https://t.co/CWxkwGLkvD"
en,"Washington, DC","Le Monde has some interior photos of Notre Dame up now, substantially intact, and reports the structure ""preserved… https://t.co/xLY4zO7j3J"
en-gb,Yamaku,@MTek97 @Kaistsar @Mr_Kaddington @Yonathan_Siele @Nigrotoro @Zeromuald_fr How is Notre Dame related to the current people?
en,"Atlanta, GA","@MiraSorvino, @jayewatson The latest from an English language newspaper in Paris (I'll try to back off if I'm bothe… https://t.co/gYuzaTdFX6"
de,"Cleveland, OH, USA",Some of the first images from inside #NotreDame. *Immense* damage...and yet not as bad as it could've been. https://t.co/C7eOsu9dyd
en-gb,UK/EU,@YvetteCooperMP There's a crowdfunder: https://t.co/B56s8maVDO
en,USA and Ireland,"@leahmcelrath Consider donating to the Notre Dame construction fund
US website for donations for Notre Dame. Friend… https://t.co/HotbQtQF3J"
en,"Arlington, VA",So sad... how this happened... https://t.co/KMtsfMBczQ
en,"Morges, Lausanne, Suisse","@realDonaldTrump Hey, Mr. Know-it-all, instead of saying moronic stuff, why don't you let those who actually know w… https://t.co/85GVpE6OnD"
en,Education is the most powerful weapon you can use to change the world. - Nelson Mandela,"I'll never forget our first 2008 Paris visit, walking the bell tower catwalk &amp; seeing the giant bell.… https://t.co/n8rZI3vWLy"
en,"Paris, France",Paris: First images emerge of inside of fire-ravaged Notre-Dame Cathedral https://t.co/kaaQBR5ngt https://t.co/czIqhGIyFg
fr,paris,"100 Million€ for Notre De Paris 

Family Pinault
French Billionaire 
#Patriot🇫🇷 https://t.co/9ha4svmuAc"
en,Proud Canadian,IN PICTURES: Watch Notre-Dame's 16 bronze statues being flown over Paris https://t.co/Cpqn52LRUX via @TheLocalFrance
en,Washington DC and Kinshasa DRC,"If you concentrate on the outside, you run the risk of pushing hot flames and gases, which can be up to 800 degrees… https://t.co/UcmTs1cSay"
en,"Santa Barbara, ca 93105",RIP (Frame of Notre Dame https://t.co/EnpKOTUcPg) https://t.co/WONmqFwGyR
en,USA and Ireland,@Phil_Lewis_ @nycsouthpaw Here's how you can help rebuild Notre Dame. The US website for donations for Notre Dame..… https://t.co/Csb0S1jToM
en,"Port St. Lucie, FL. 34983","Todays Notre Dame Cathedral fire labeled YouTube Live Videos underbox as wrong fire, underbox mistakenly took foota… https://t.co/SmzdrxAoji"
en,London by way of Eastbourne,French billionaire Pinault pledges 100 million euros towards rebuilding Notre-Dame https://t.co/UeUEHIyUHT
en,"Arizona, USA",What we know so far about the devastating Notre-Dame fire and how it started https://t.co/2xYUZqEnX3 via @TheLocalFrance
en,"Angels Camp, CA","""Notre Dame and The Sanctuary City Bluff"" 4/15/2019 https://t.co/ERp40Uu9g1 via @YouTube"
en,"Indiana, USA","""Notre Dame and The Sanctuary City Bluff"" 4/15/2019 https://t.co/217NiBhLNL via @YouTube"
en,"Wayne, NE","Heartbreaking, I was able to visit Notre Dame in 2016 with a group of students. A breathtaking experience.… https://t.co/RnDBjjXevJ"
fr,,@tuckettweets @zoe_samuel @robespierrette @hockeyinottawa @grouchybagels @mlse @Vassar @PompiersParis @GreggFavre F… https://t.co/gkaLzH70fj
en,"Calgary, Alberta",Notre Dame is down - now let's wait and see if arson - who's responsible - Paris already African ghetto many parts… https://t.co/O7YUfZYvT4
en,"Kent, WA","@krassenstein SPIRAL: WILL THE FRENCH NAZIS BLAME THEIR OWN FALSE FLAG ARSON OF NOTRE DAME ON THE JEWS?
https://t.co/yBgyTQVwsH"
en,"Kent, WA","SPIRAL: WILL THE FRENCH NAZIS BLAME THEIR OWN FALSE FLAG ARSON OF NOTRE DAME ON THE JEWS?
https://t.co/yBgyTQVwsH"
en,,Interestingly the Notre-Dame's official website mentions that excavations carried out in the vicinity of the Notre-… https://t.co/0NQGvw54vQ
en,,@BTS__Europe @ARMYFRANCE_ @ProjetBtsFrance @BTS_BANGTAN_FR I always wanted to visit France once I got a stable job… https://t.co/6pXxFbDUiZ
en,"Toronto, Ontario, Canada",@scarface_matt @BreakingNLive @FaithGoldy Here: investigation opened to determine the cause.… https://t.co/He8YhkaYSZ
en,"Tonbridge, Kent",This is one way to make a gesture of support for Paris  https://t.co/zEbU8SRiZi
fr,,@I_N_T_O @fond_patrimoine thank you for your message. I hope you can contribute to all the efforts that will be mad… https://t.co/UzET2OfTVR
en,New York,#NotreDameCathedral is the repository of more than 800 years of French #history &amp; #culture; today's conflagration i… https://t.co/dgT01A1ATg
en,"Los Angeles, CA",I’m fr hurt right now 😢 I’ve been dreaming of seeing Notre Dame my whole life! Now all I’ll see are ashes 💔
en,,Notre Dame... cant help but think of St Marie Eugenie listening to the preaching of Fr lacordaire
en,she/her ,"@lluigee fr fr im heartbroken that notre dame is burning down, i legit started crying"
en,"Houston, Texas ","The spire is not as old as the stone work. 
https://t.co/iiNQDRdWNB"
en,United Kingdom,fr how dumb have you gotta be to accidentally light the notre dame on fire??
en,hell,"https://t.co/jJRG88GIiO live updates coming from figaro right now, and the interior is almost entirely intact."
es,"Albacete, España",His Holiness @Pontifex should offer a plenary indulgence to those who donate for the reconstruction of… https://t.co/2zDImM9e3J
en-gb,UK/EU,@alanferrier There's a crowdfunder: https://t.co/B56s8maVDO
en-GB,,"@BreakfastNews There is already a fund set-up, it’s called “Friends of Notre Dame”. How about those that want to do… https://t.co/eEn2M294Ej"
fr,unt '23,notre dame.... I feel like there’s been a death in the family fr i’m so sad
es,"Guayaqui,Ecuador",Crowfunding to rescue Notre-Dame https://t.co/zts2hSmh7h
fr,Novalaise,World leaders react to devastating Notre-Dame fire https://t.co/1nO7J1SOFn
en,,"@michaelbd @HeerJeet Indeed.  'Context' changes over the centuries, It can be a national, religious or even civiliz… https://t.co/D9l34DfAQ3"
en-GB,,"@TurnbullMalcolm @ScottMorrisonMP @billshortenmp There is already a fund established, its called “Friends of Notre-… https://t.co/f7tlxaoaaH"
fr,Novalaise,Notre Dame fire: Emmanuel Macron launches fundraiser and vows ‘we will rebuild’ https://t.co/XHktnD4BbF
fr,,"Regardez ""Le bossu de Notre Dame Walt Disney DVDrip XVID FR by little wonder OK"" sur YouTube https://t.co/qzAM3NqL8C"
fr,"Bretagne, France",@etothemily1 @Dutch2312 @skoopsro @XRufio @patrickgaley I think you will find it in the website of Notre-Dame tomor… https://t.co/K7A6yWqNXh
en,Right behind you,My humanities prof gonna be crying in the classroom due to Notre Dame fr fr
fr,,"Regardez ""Le bossu de Notre Dame Walt Disney DVDrip XVID FR by little wonder OK"" sur YouTube https://t.co/qzAM3N9ah4"
en,,"There are NO coincidences - interesting 
IN PICTURES: Watch Notre-Dame's 16 bronze statues being flown over Paris -… https://t.co/fMlujgIcWD"
en,,They explain that using helicopters would not work in this city environment and dumping water from above might actu… https://t.co/k1smDkleKq
en,USA,"Fr. Peter, this medieval Notre Dame Cathedral Church in Paris, France have so deep symbolic of history and cornerst… https://t.co/yQX0kzZpxO"
en,The chosenite's barnyard,2017 » Paris faces 'urgent' mission to restore neglected Notre-Dame to its former glory  https://t.co/bz8FtkG67z
en,"Washington, DC","At least something survived, they will rebuild, and many irreplaceable works of art were already removed. Still an… https://t.co/xCTVWbL7dL"
en,"Staten Island, NY USA",Watch @sputnik_fr's broadcast: Notre-Dame de Paris en feu https://t.co/DTGf6ePN40
en,Nambia,"If anyone still wondered how stupid @realDonaldTrump, the so-called #POTUS, really is, this foray into firefighting… https://t.co/NavM0wHO8f"
en,"Staten Island, NY USA",Watch @sputnik_fr's broadcast: Notre-Dame de Paris en feu https://t.co/DTGf6f7osA
en,,The Organ on Notre Dame https://t.co/SAGlkIXid4
en-gb,UK/EU,@PaddyBriggs @guardian There is a crowdfunder: https://t.co/B56s8maVDO
fr,Novalaise,Notre-Dame fire: Treasures that make it so special https://t.co/MuLwmeMPV2
fr,Novalaise,Why the 850-year-old Notre Dame Cathedral is ‘incredibly flammable’ https://t.co/qdCM95DCXE
en,,https://t.co/RgIaXV2oYc  stained glass of Notre Dame
en,"Paris, France","An international fund is to be launched to help rebuild Notre-Dame
https://t.co/2Uo5zo6yeH"
en,Canberra,French president vows 'We will rebuild' after devastating Notre-Dame blaze https://t.co/ik5J2BS6iT via @TheLocalFrance
en,Aethereal Realm,“Converted in 1980 under the square in front of Notre-Dame de Paris cathedral to display archaeological remains dis… https://t.co/DlfVri49oc
en,Dublin,Stunning; 1840 - Notre Dame avant restauration  https://t.co/OuFwgGllH5
en,"Los Angeles, CA",President Macron saying they will rebuild &amp; that parts of the building were saved. That's très bonnes nouvelles! « … https://t.co/KZZx2TpHOO
en,🇺🇸US 🇰🇾,The Notre-Dame des Enfants church in Nimes was looted  and vandals used human excrement to draw a cross on the wall… https://t.co/7OOSgF9Neg
en,London,"“Nous rebâtirons"" - this is what a leader rising to the level of events looks like https://t.co/r23y3h5H1b"
en,"Covfefe (pre-Flood: ""In the End, WE WIN!"")",I found out that cathedrals were built out of stone but usually had wooden roofs because fire was common with the c… https://t.co/xlxG6grc7r
en,,The interior of Notre-Dame was a fôret (forest) of timbers. The framing (la charpente) - was probably from 1220… https://t.co/9EZWQ0dnHj
pt,"São Paulo, Brasil 🇧🇷","@SherriTeri_FR Very sad. I have good and beautiful memories of Notre Dame. Its beauty, its art, its history.
All my… https://t.co/45Tmb0umnM"
en-gb,Isle of Man,"Some positive news at last:
https://t.co/HVi7lysiGt
#NotreDameFire"
en,"Brisbane, Queensland",Waking up with such bad news. I’m heartbroken. Notre-Dame was such an iconic building. It will take years to restor… https://t.co/pLutGS26oi
en,"Long Beach, CA",Some good news https://t.co/0vCrgqWeu4
ja,,Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters https://t.co/iz3xgJGRBN
en,"Paris, France","🔴 BREAKING - 'We will rebuild Notre-Dame... the worst has been avoided,"" says French president, Emmanuel Macron.… https://t.co/NBVxBFgZgJ"
en,"Paris, France","A visibly emotional Macron has been speaking from the scene of the blaze this evening
https://t.co/2Uo5zo6yeH"
ja,The Heart of the world,Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters https://t.co/fur6eDWTpV
en,,@JessicaFennen Here’s a link to a recent update from a French news source. There were no renovations happening toda… https://t.co/MdOfUVzB3g
en,"Murrieta, CA","@BathgateRangers @NKingofDC @KanyeFKK Good call. 1,300, throughout the entire building. https://t.co/LiSLd6YKfl"
en,"San Diego, California","https://t.co/xgb9zHFwCI
Catastrophe is not too strong a word! https://t.co/G7mfANTOm3"
en,"Tokyo, Japan. ",Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters https://t.co/T9AqAynf0t via @TheLocalFrance
en,she/her,how tf are y’all making memes about the notre dame I’m genuinely upset fr
fr,,Source : https://t.co/Cu9eJw0EtS
en,Germany,https://t.co/nJWUrxDsNa - the French fundraising mechanism for national and religious monuments.  https://t.co/FOzPpgbcfb
en,,@ItsMeCathi Updated 30 minutes ago. Another French newspaper. Confirms stucture is safe.  https://t.co/Tb5wuONz1l
fr,Novalaise,"A computerized YouTube fact-checking tool goes very wrong: In flaming Notre Dame, it somehow sees Sept. 11 tragedy https://t.co/DIUuCUOS7C"
en,Europe,Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters https://t.co/6jUiAtcDYo
en,Europe,Notre Dame: The beloved heart of Paris that had been neglected too long https://t.co/6Qcj9L24Iy
en,Europe,French president vows 'We will rebuild' after devastating Notre-Dame blaze https://t.co/3dYT6ZBV4y
en,"Murrieta, CA","@Rangaharris @mizblueprint @NKingofDC 1,300, at least according to the French. https://t.co/LiSLd6YKfl"
en,,Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters - The Local https://t.co/NeXKaIy3ah
fr,Novalaise,Photos of Notre-Dame Before the Fire: A Cathedral That Defined a City https://t.co/oP0mBkzmWa
en,"Lynchburg, VA",Let's hope they can save some of this icon of the Christian world. https://t.co/INBVJTQUWh
pt,Portugal,The main structure of #Paris' #NotreDame cathedral has been saved by firefighters who spent hours heroically battli… https://t.co/kXmFphWf8Q
en,"St. Louis, MO",Notre-Dame fire: Cathedral's main structure and towers 'saved' thanks to firefighters - The Local… https://t.co/4PPkxN6DRo
en,"Boulder, CO","President Macron: ""WE WILL REBUILD.""  #NotreDame #NotreDameFire #Macron https://t.co/T3SKZH18hd"
en,"Montréal, Québec","Take a moment to admire the intricate woodwork of the Notre Dame roof. Almost 900 years old. 

https://t.co/jJnugX8r48"
en,"Murrieta, CA",@perfectrose2011 @NKingofDC @MalcolmNance @CTVNationalNews The fact appears to be incorrect. The French say the num… https://t.co/VtNSq1Wqau
