language,location,message
en,,"RT @JerryDunleavy: The rose windows at Notre Dame Cathedral have survived.
https://t.co/GxGjO9xawi"
fr,,"RT @OstrumAM: In line with its cooperative values, @GroupeBPCE commits to supporting the restoration of Notre-Dame de Paris, together with…"
en,"Lahore, Pakistan","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,RT @ReginaMagOnline: The massive organ at Notre Dame was left untouched by the fire. https://t.co/GPjDfAyElX
en,Ohio,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,"Utrecht, The Netherlands","Notre-Dame had been neglected for too long, according to Jean-Michel Leniaud (National Heritage Institute). ""What h… https://t.co/buQYaCaQTc"
en,,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,"Brussels, Belgium","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"England, United Kingdom",RT @eksymons: Extraordinary. The Gallic rooster that sat atop the Notre-Dame de Paris spire before it collapsed in the blaze has been recov…
en,"Austin, TX",RT @latinmassuk: Fr. Fournier serves as the chaplain to the Paris fire service. He went into Notre Dame as it was burning to recover the Bl…
en,"Massachusetts, USA","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Norristown, PA","Amazing that the Grand organ of Notre Dame was spared! Nothing burned, nothing melted, keep praying that the fragil… https://t.co/18xiOkQQKf"
en,UK,RT @diezba: The copper rooster which stood atop the destroyed spire of Notre-Dame has been found intact &amp; still containing a piece of the C…
en,PAris,"#RT @ExpatsinParis: RT @RFI_En: Notre-Dame restoration offers engineers a chance to get clever, according to… https://t.co/7BdFlNIqYX"
nl,"schijndel, netherlands","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @ronivey: If you are heartbroken by the disaster at the #NotreDamedeParis, but hopeful to rebuild, u can donate to the Friends of Notre…"
pt,Brasil,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"Frankfurt, Germany","RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,The Netherlands,Cool tech application! Kudos to @PompiersParis #NotreDameCathedralFire #NotreDameFire https://t.co/VpkltBt7MA
en,,RT @ReginaMagOnline: The massive organ at Notre Dame was left untouched by the fire. https://t.co/GPjDfAyElX
es,Another World,"RT @jesuitnews: #NotreDame calls everyone to something greater, says #Jesuit Fr. @kevinobriensj. https://t.co/ppRRUFmHbr https://t.co/wVRpg…"
en,Indy,RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,Newcastle/ South Shields,"RT @incunabula: Further confirmation just in from @LeHuffPost that all three of the Rosaces have been saved.
https://t.co/28KSQ0uJSt"
en,"New Jersey, USA","RT @openculture: LeMonde reports: After 4 hours, the firefighters have brought the flames under control. The two towers have been saved but…"
en,"New York, NY","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,Planet Earth.,RT @TheLocalEurope: Macron demands Notre-Dame is rebuilt within five years https://t.co/RGiB0r6y3L
en,Virginia,RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,,The massive organ at Notre Dame was left untouched by the fire. https://t.co/GPjDfAyElX
en,"Milwaukee, WI",RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,"Frankfurt, Germany",RT @nicolas_veron: More detail on what was destroyed or preserved in #NotreDame. Almost all of it is good news compared with what could be…
en,"Edinburgh, UK","RT @jesuitnews: #NotreDame calls everyone to something greater, says #Jesuit Fr. @kevinobriensj. https://t.co/ppRRUFmHbr https://t.co/wVRpg…"
fr,Paris (Afrique ),RT @JackPosobiec: Notre Dame is not a Judeo-Christian work of architecture it is a Holy Roman Catholic Cathedral
fr,"Centre, Cameroon","RT @Sonia_Dridi: The rooster that was standing on top of Notre-Dame has been found ! 
https://t.co/b7lrvtAEcj"
en,,RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,Norway,RT @aravosis: Le Monde has some amazing interactive before-and-after shots of Notre Dame. I’m pleasantly shocked by how much is still there…
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
fr,Earth,RT @eksymons: Extraordinary. The Gallic rooster that sat atop the Notre-Dame de Paris spire before it collapsed in the blaze has been recov…
en,"Toledo, OH",RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,"Brooklyn, NY","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
fr,"Liège, Belgique","@Mark_MGP276 @compboy1972 @nytimes It is different because the ""refund"" is public money. If you buy something and g… https://t.co/v8XoGl9LD4"
en,,"RT @markseibel: Notre Dame’s structure is saved but two-thirds of the roof is gone. The north tower has survived. Art works too. Still, a c…"
en,"Tallahassee, FL","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Washington, D.C.","#NotreDame calls everyone to something greater, says #Jesuit Fr. @kevinobriensj. https://t.co/ppRRUFmHbr https://t.co/wVRpgFCH3C"
nl,Netherlands 🇳🇱 ,RT @hoaxeye: @tiagofal @TipsyPianoBar @JaneLytv Answer: firefighter https://t.co/zvBeVB1AKG
en,,RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
fr,Grenoble Paris NYC Singapour ,RT @tim_cook: We are heartbroken for the French people and those around the world for whom Notre Dame is a symbol of hope. Relieved that ev…
en,,RT @nicolas_veron: More detail on what was destroyed or preserved in #NotreDame. Almost all of it is good news compared with what could be…
en,"Patten, ME",RT @ChrChristensen: Great news from #NotreDame that all 3 of the famous rose stained glass windows survived the fire. https://t.co/JpUm8aEu…
en,"Farnborough, South East",RT @ProtecttheFaith: Hero priest went into the blazing Notre-Dame with firefighters to save the Blessed Sacrament and the Crown of Thorns…
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"London, European Union  🇪🇺 ",You can make a donation towards the rebuilding of Notre Dame here (in French &amp; English): https://t.co/eBVYy9CL8y
en,,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,Europe,Macron demands Notre-Dame is rebuilt within five years https://t.co/RGiB0r6y3L
en,Chicago,"RT @ronivey: If you are heartbroken by the disaster at the #NotreDamedeParis, but hopeful to rebuild, u can donate to the Friends of Notre…"
en,"Paris, France",@TIME Thanks to Colossus guides by firefighters https://t.co/17YnA0dasU
en,,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,Post-Merica,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,Geneva,Statement on #NotreDame from @Oikoumene member United Protestant Church of France @EPUdF https://t.co/9Bpcq81Ncq
en,3rd rock from the sun,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,"Chicago, IL, USA","RT @Challenges: 🚨 The Pinault family, 6th fortune of France, will unblock 100M euros for the reconstruction of Notre-Dame de Paris (from @A…"
en,,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,“Gulf coast FL south of Tampa”,RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,Worldwide,"Notre Dame is believed to have been built atop a pagan temple and then the Saint-Étienne Basilica.  
https://t.co/LEghGN6bVM"
en,West Los Angeles,"RT @yeswetweet1: Before and after the fire in pictures, with a slider system that allows to really measure the extent of damage. :-/
#Notre…"
de,,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,,RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,"Paris, France",Special building federation said earlier this afternoon that it would take 10 to 15 years.  https://t.co/9STAbbnnc1
fr,Versailles,"Before and after the fire in pictures, with a slider system that allows to really measure the extent of damage. :-/… https://t.co/aEKx2jNaER"
en,"Michigan, USA","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,Circa Delhi,"RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,"York, England","RT @PSG_English: The Paris Saint-Germain family will provide long-term support for the reconstruction of Notre-Dame de Paris.

For more inf…"
en,USA,"RT @JerryDunleavy: The rose windows at Notre Dame Cathedral have survived.
https://t.co/GxGjO9xawi"
en,"Virginia, South Africa","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
fr,Paris,"RT @Sonia_Dridi: The rooster that was standing on top of Notre-Dame has been found ! 
https://t.co/b7lrvtAEcj"
en,,"RT @BCDreyer: How to donate to assist the reconstruction of Notre-Dame de Paris.

https://t.co/poYy4Ry4Fr"
en,,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,Chicago,RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
fr,Washington DC,"The rooster that was standing on top of Notre-Dame has been found ! 
https://t.co/b7lrvtAEcj"
sv,Sweden,RT @hoaxeye: @tiagofal @TipsyPianoBar @JaneLytv Answer: firefighter https://t.co/zvBeVB1AKG
en,blogosphere!,"RT @BloombergCA: “The Hunchback of Notre-Dame,” by Victor Hugo, is flying off the shelves after the fire  https://t.co/cBbPyTwASo"
en,USA,"RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
en,Global Citizen 🌏,"RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"St. Charles, MO","RT @nicolas_veron: It appears that #NotreDame’s three great roses have survived the heat of yesterday’s fire, perhaps not intact but still…"
en,"Mason, OH",RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,,RT @NotreDame: “We join in prayer with the faithful of the Cathedral of Notre-Dame in Paris and all of France as they begin the work of reb…
en,Frankrijk,RT @TIME: Paris firefighters release dramatic footage of their battle to save Notre Dame https://t.co/jj9206H1nl https://t.co/i3gDn3uyla
en,"Lagos, Nigeria",RT @latinmassuk: Fr. Fournier serves as the chaplain to the Paris fire service. He went into Notre Dame as it was burning to recover the Bl…
en,"Providence, RI","RT @business: “The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after a fire rav…"
en,"Queens, NY","RT @RorateCaeli: Wonderful!

The copper Rooster that topped the collapsed spire of Notre-Dame de Paris has been found and the debris, with…"
