language,location,message
es,"Quillota, Chile","RT @jcoulon: Magnífica  iniciativa del senador Ignacio Walker, que las empresas madereras chilenas  se pongan con la madera para Notre Dame."
es,"Quillota, Chile","RT @jcoulon: Magnífica  iniciativa del senador Ignacio Walker, que las empresas madereras chilenas  se pongan con la madera para Notre Dame."
en,"Oxford, England","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"bahston, ma","RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
en,,"I love the Notre Dame and what happened is heartbreaking BUT it will be fine. If you’re going to donate to anything, donate to climate change efforts or something else that needs it"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,New Jersey,RT @CardinalDolan: Today I announced the From Saint Patrick’s to Notre Dame Fund as a way for people from @NY_Arch to help rebuild the magnificent house of faith and monument to civilization in Paris. To learn more or donate go to: https://t.co/OSAzAcsyXA https://t.co/ZIhGqcnRdk
en-gb,Liverpool,"RT @AnfieldUrchin: The French president has claimed the Notre- Dame Cathedral will reopen in five years time.

It's fair to say it'll be up &amp; running again before Manchester City win the Champions League."
en,Brooklyn,"Been seeing that “The building was so overburdened with meaning” quote about Notre Dame floating around and damn- glazing over all historical, social, and aesthetic contexts and whimpering about “too much meaning” has to be the philistine’s creed"
fr,Fort de france,"RT @JohnBarentine: A view of Donati's Comet (C/1858 L1) over Notre Dame de Paris on the night of 4 October 1858. Contemporary illustration published in the fifth edition of Amédée Guillemin's ""Le Ciel: Notions D'Astronomie"" (1877). https://t.co/TNpRbJ3kiQ"
en,"Nantes, France","RT @aCactusHuman: Jvois tout le monde pleurer Notre Dame mais quand Poudlard a été détruit pendant la bataille finale y a personne qui a sorti son chéquier, vous avez vraiment pas le sens des priorités."
en,yes,"RT @DolanDark: @kayleecrain__ After all the aftermath and destruction of the Notre Dame fire, this duck remained on fire. Please explain to me how you don’t believe in God after seeing this. https://t.co/jqLbJ04uj5"
en,"Saint Paul, MN","RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
es,Monteria,200.000 abejas de las colmenas de la catedral de Notre-Dame sobrevivieron al incendio https://t.co/wjsc2HDDx9
pt,blue neighborhood,"RT @pirjedi: Algum milionário brasileiro se importa com o patrimônio histórico nacional? 

“O Brasil não se dá conta disso, mas o que perdemos aqui é muito maior do que o que foi perdido na Notre-Dame.” (+)

https://t.co/8DUVwLXDZW"
en,Denmark,"RT @Callyseun: So umm yeah, can I burn Notre Dame down and make look like a total complete accident?"
en,United States,"RT @StefanMolyneux: The corporate media: 
Speculating on the cause of the Notre Dame fire is horribly irresponsible! Wait for the facts!

Also the corporate media: (for 2+ years):
Donald Trump totally colluded with Russia to steal an election!"
en,Vernois sur mance,"RT @lemonde_culture: #NotreDame Tribune | «Dans la contemplation du désastre, le temps s’éternise et ouvre une brèche: ce que nous croyions immuable, ce que nous avons toujours vu là depuis des siècles, ce qui littéralement fait partie du paysage, est en train de disparaître.» https://t.co/IqHTwFBXGq"
es,Paraguay - Asuncion,RT @ActualidadRT: Greta Thunberg compara Notre Dame con el medio ambiente y es incapaz de continuar su discurso de la emoción https://t.co/EeTlgAxkIi
en,"San Antonio, TX","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
pt,,RT @Free_Media_Hub: Notre Dame’s architecture inspired by 5th-century gothic church in Syria’s Idlib https://t.co/uK7x44vvop
fr,France,"RT @AllanBARTE: ""Y a pas d'argent magique !"" - Emmanuel Macron

✖️ Pour les milliardaires, c'est par ici qu'on dépense son fric...
▶️ https://t.co/t5ENYViOBO

▶️ Source: https://t.co/1MJIEsCHxB par @franceinfo 
#NotreDameDeParis https://t.co/lDgBg5AvnS"
en,New Mexico,"RT @FaithKMoore: ""Standing in that space, looking at the masterpieces that human hands have wrought, worshipping the God who has been worshipped there for centuries, we are connected through the ages to humanity.""
My latest for @realDailyWire about Notre Dame. https://t.co/5sbtC11Cyu"
en,"Lusaka, Zambia",RT @JitoKayumba: The reason your rich uncle bought his hot mistress a car while you starved is the same reason that the Notre Dame has raised billions in a few days while the poorest among us don't get adequate aid. Unfair world.
en,Everywhere,French Student Leader: “I Swear to Allah We Don’t Give a Rat’s Ass” About Notre Dame- https://t.co/zXuv3GRmLB
en,Germany,"RT @Watheq25: Masjid AlAqsa is 128 years older than Notre Dame, one of Islams holiest sites, and is literally under attack all the time. It was burning the same night the Cathedral, but no one gives a shit cause it's in Palestine. https://t.co/PDowTy3Kor"
es,,"RT @CRISTOBAL_1978_: Mientras Francia se negó a extraditar a Chile a un terrorista q asesinó a un senador en democracia, el gobierno de Piñera enviará cobre y madera para ayudar a reconstruir la catedral de Notre Dame.
No sé si decir ""¡aprendan, franchutes!"", o ""Piñera NO aprende""...
🤔🤔
#BotsdeKast https://t.co/w3tSviMeAF"
fr,"Paris, Ile-de-France","RT @LawraProut: Vous rigolez avec les Emirates Notre Dame Bouygues mais en Angleterre il y a des vitraux dont la rénovation a été payée par Arsenal, ben il y a le logo du club de foot intégré dans le vitrail. 
Donc ne rigolez pas trop non plus."
en,"Neptune Beach, FL","RT @QasimRashid: It's good that billionaires &amp; Govts raised $400M in 5 DAYS to repair Notre Dame Cathedral

So why can't billionaires &amp; Govts find $55M in 5 YEARS to repair Flint water pipes?

Watch where people in power spend their money—&amp; where they won't

Justice is when we fix that imbalance."
en,"Troy, OH","RT @calebm__: so sad about what happened to notre dame, here’s a pic of when I studied abroad in paris to show that I care more than the rest of you https://t.co/odKjm30tbX"
en,Canada,"RT @fernandeznorona: Cada seis minutos mueren de hambre 500 niños en el mundo. Pero como no son Notre-Dame, a los multimillonarios les tiene sin cuidado."
en,"Seattle, WA","Hey everyone donating millions to Notre Dame, please help other projects like homeless people, endangered species, starving people, you can pretend it's for a good reason too, if not convinced I can put a ""church"" sticker on the donation box."
pt,"Presidente Prudente, Brasil",RT @sitevirgula: Marido de Salma Hayek doa R$437 milhões para recuperação de Notre-Dame --&gt; https://t.co/RXOOuBQG6U https://t.co/8EWay7GvnU
en,Fargo ND,"RT @ramzpaul: ""Christianity is our number one enemy throughout history.""

https://t.co/UHyrTyQNOP"
en,Canada,"RT @nanutria: Vi que hay una gente peleando en las redes porque hay mucha gente donando para la reconstrucción de la catedral de Notre Dame, pero no para los niños de África ni para el medio ambiente. Estoy seguro que los que pelean no le donan nada a nadie."
fr,Paris,"RT @N_Henin: Maintenant que nous avons vu brûler #NotreDame, partageons la douleur des Ouïghours du Xinjiang face à la destruction de leurs mosquées.
Elles étaient aussi vieilles que Notre-Dame.
Sauf qu'elles, il n'en reste rien.
Et que ce n'était pas un accident mais l'oeuvre de bulldozers. https://t.co/FLQk1rQ48u"
es,,"RT @danniaguerraa: Notre Dame es una tragedia, pero Siria ya lleva 8 años en llamas. https://t.co/tePeTyJOpi"
fr,Paris,"RT @FrancePetition: Christophe Castaner et son cliché jugé indécent 🔥😱⤵
https://t.co/kp7iZNk17g"
es,,RT @Mar__Dominguez: qué carajo les importa si un señor francés que caga euros quiere donar 374783 millones para arreglar notre dame. ustedes se gastan la plata en droga y en birra en vez de dársela a alguien que no tiene para comer y nadie les dice nada. nada les viene bien culiados
fr,🍂,"RT @aCactusHuman: Jvois tout le monde pleurer Notre Dame mais quand Poudlard a été détruit pendant la bataille finale y a personne qui a sorti son chéquier, vous avez vraiment pas le sens des priorités."
es,Chile,RT @T13: Presidente Piñera ofrece donación de cobre y madera chilena para la reconstrucción de Notre Dame » https://t.co/yW2es2x3A2 https://t.co/58TfEoA36c
en,USA,@accidentalhurt Fixing Notre Dame is slightly less than fixing the world's problems. Besides the world's problems are primarily humanity.
en,"Nunya, DamnBusiness","RT @carlintuppence: This isn't Notre Dame. It's Gaza, as Israel drops 800 tons of bombs on its civilians. And the world doesn't even blink an eye. Now you can all go back to posting pictures of an ancient church that accidentally caught fire... https://t.co/BVLXTg2u5C"
es,Paraná - Entre Ríos,"De todas las estupideces que leí y escuché sobre Notre Dame, el premio se lo lleva mi madre que dice todo pasó porque es semana santa (?? y ""el enemigo arrasa con todo en esta época"""
fr,Deglorie,"RT @DoubleCordon: ""Montant : 3.35€ 
Arrondir à 4€ pour rebâtir Notre Dame de Paris avec la fondation de France ?"" https://t.co/wljgEM6Jhu"
es,,"RT @elcancillercom: Doble vara solidaria: Notre Dame recaudó US$960 millones en 4 días, mientras que el Museo Nacional de Rio solo llegó a US$280 mil en 8 meses. 👇

https://t.co/MJCUPJtVYP"
en,still on the moon,"RT @Callyseun: So umm yeah, can I burn Notre Dame down and make look like a total complete accident?"
es,"Paraná, Argentina","RT @celee61: Mírenme, me ofende q personas x voluntad donen millones de € para reconstruir Notre Dame en lugar de dárselo a los pobres del mundo
Y aunque yo gasto mi plata en otras cosas sin darle nada a los necesitados, mi conciencia está tranquila pq yo defiendo a los pobres por las redes. https://t.co/CbRxM3NEsc"
pt,,"RT @mah_13_: A elite brasileira é ignorante, 
fútil, brega, violenta,
corrupta, covarde e golpista.

Doa 88 milhões pra reconstruir 
Notre Dame, mas desembolsa muito mais
pra destruir o Brasil."
en,,"RT @WFTV: Family found: Woman says she took photo of man, child playing at Notre Dame hour before fire | See more:
https://t.co/kmQI0eQw5Q https://t.co/Ef464AwwkH"
en,,"Do purists not realize that purism has never existed in the physical world?
https://t.co/w16KqvlY8n"
en,citizen of the world ✈️,"RT @humansofny: “My husband and I are leaving Paris after ten years.  We have so many memories in this garden.  Our first date was at a nearby café.  We ate chicken with coconut sauce and walked down Boulevard St. Michel.  We sat in front of Notre Dame for a long time.  We kissed.  And this..."" https://t.co/1o1k851ZHk"
en,citizen of the world ✈️,"RT @humansofny: “My husband and I are leaving Paris after ten years.  We have so many memories in this garden.  Our first date was at a nearby café.  We ate chicken with coconut sauce and walked down Boulevard St. Michel.  We sat in front of Notre Dame for a long time.  We kissed.  And this..."" https://t.co/1o1k851ZHk"
en,New York City!,@comicsreporter Disney donated millions of dollars to take care of Notre Dame; they can at least do this.
en,"Mersing, Johor","RT @Watheq25: Masjid AlAqsa is 128 years older than Notre Dame, one of Islams holiest sites, and is literally under attack all the time. It was burning the same night the Cathedral, but no one gives a shit cause it's in Palestine. https://t.co/PDowTy3Kor"
es,,"RT @rukhasgunsalu: Qué golpe duro para el Catolicismo lo que ocurrió. Hablo del Papa Bergoglio enviándole un rosario a Boudou, no de Notre Dame."
es,Cali - Colombia,200.000 abejas de las colmenas de la catedral de Notre-Dame sobrevivieron al incendio https://t.co/wKkpwdlu0j
fr,,RT @lemondefr: « Il semblerait que les gens se préoccupent plus d’un bâtiment que d’êtres humains ». Quand des chefs d’Etat africains pleurent Notre-Dame et restent de marbre face aux malheurs de leur pays https://t.co/M69DIaPZIw
en,The Bank,"RT @YOTTO_R: Notre dame Cathedral got on fire, in less than 24 hour, $1 billion was raised

Meanwhile Haiti is still suffering from 2010 Earthquake

Mozambique is still seeking for aid

Puerto Rico need aids

Poor countries need aid

It is sad to see that a building has more values than human https://t.co/frWvhJ8rn9"
es,Paraguay,RT @gvlzquez: Terrible lo de Notre Dame; recuerdo cuando lo escalé jugando Assassin's Creed y me da pavor pensar que pudo pasar mientras yo estaba ahí. https://t.co/WUH0f9zEJS
en,Texas,"RT @Callyseun: So umm yeah, can I burn Notre Dame down and make look like a total complete accident?"
en,"Northern Ireland, United Kingdom","RT @AmyMek: BREAKING: Architect of restorations for Notre Dame Speaks Out! 

Media: ""So your're telling us that this type of timber doesn't burn like that?""

Notre Dame Architect: ""NO, You know, oak that is 800 years old doesn't burn like that....You would need a lot of kindling to succeed."" https://t.co/NBF86wOxDF"
es,México,"RT @_elan_: A todos los indignados por las donaciones a la catedral de Notre Dame, les tengo una preguntita; 

¿Por qué ASUMEN que esas mismas personas que han donado a la catedral, no han hecho nunca donaciones a otras causas? 

¿O nomás van por la vida viendo de qué ofenderse? https://t.co/KSWc53V9Ov"
en,United States,BREAKING: NOTRE DAME CHIEF ARCHITECT SAYS THIS WAS NO ACCIDENT https://t.co/88elW6ksbx via @YouTube
en,"Ontario, Canada","RT @CBSSunday: Social media ""magic"" tracks down father and daughter in viral photo from just before Notre Dame fire https://t.co/NjD3y0P8pf https://t.co/mbPNqy2FrM"
en,,RT @CyrusMMcQueen: Woof! Rough week for Sarah Sanders... First the Notre Dame fire and now the revelation in the #MuellerReport that she admitted to lying about the reason Comey was fired... Somethin tells me she’s not gonna be able to unring that bell...
en,whippin around in scoob,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,San Jose - Costa Rica,"RT @franco_pig18: Notre Dame ha recibido 600 millones de euros para la remodelación, y la gente dice que no ayudan a África, pero si se informaran, sabrían que solamente el OCDE dona 24.000.000.000 de dólares al año, por medio de donantes como USA, CHINA, UE, etc...
👇🏻👇🏻👇🏻"
fr,"Marseille, France","RT @FrancePetition: Christophe Castaner et son cliché jugé indécent 🔥😱⤵
https://t.co/kp7iZNk17g"
en,"Ohio, USA",RT @u2bheavenbound: Friday before Notre Dame Fire a Female ISLAMIC Jihadi Jailed Over Attempted Terrorist Attack Outside Notre Dame Cathedral in Paris. Coincidence? https://t.co/HQi3UghBU8
fr,Paris,"RT @FrancePetition: Christophe Castaner et son cliché jugé indécent 🔥😱⤵
https://t.co/kp7iZNk17g"
es,Venezuela,"RT @RoryBranker: Críticas a los multimillonarios donativos para la restauración de Notre-Dame. Que si debían donar eso a Malaui, que las ballenas y el plástico, que si la selva amazónica. Les actualizo del siguiente dato importante:

La gente hace lo que quiera con su dinero."
fr,,https://t.co/gTGw6CzwAy #France #NotreDame #incendie #ReconstruireNotreDame 🕍
en,,"RT @Wil_Scorpion: El gobierno de México donará 4 gárgolas para la reconstrucción de la Catedral de Notre Dame 😁😂⬇️⬇️⬇️

Ustedes apoyan esta decisión??? https://t.co/PJ4LXsFnnv"
es,"Ipiales, Colombia",RT @verozco: Estoy de acuerdo con los que piensan que es muy importante haber recogido plata para Notre Dame y también estoy de acuerdo con que es una putada que no se recoja con la misma diligencia dinero para lo verdaderamente importante: la vida y el planeta. Me fajardié.
en,,RT @SafetyPinDaily: Native American activists: The fire at Notre Dame is devastating. So is the destruction of our sacred lands. || By Li Zhou https://t.co/dHCMoPpIqt
en,,RT @rstainville: Incendie de Notre-Dame : Emmanuel Macron fera-t-il plus de dégâts à la cathédrale que les flammes ? https://t.co/hRtDuJAtfV via @Valeurs
fr,,RT @LePeupleQC: LA « GAFFE » D'ÈVE TORRES FAIT LE TOUR DE L'AMÉRIQUE ➡️ Ses propos sur l'église Notre-Dame en feu se sont répandus dans le Canada anglais et même jusqu'aux États-Unis. #polqc #polcan #assnat https://t.co/qaj6wShogy
en,New Hamphsire USA,"The French government has gone from ""accident"" to electrical failure as the excuse for the horrific Notre Dame fire. Do you believe that? Why do they want to hide the fault for the destruction of one of their most precious historical monuments?"
fr,,"RT @cyril_bryo: Otez moi d'un doute...

Le type qui veut reconstruire Notre-Dame de Paris en 5 ans, c'est bien le même qui est en train de détruire la France et les Français en 5 ans ? 🤔"
en,,"RT @Watheq25: Masjid AlAqsa is 128 years older than Notre Dame, one of Islams holiest sites, and is literally under attack all the time. It was burning the same night the Cathedral, but no one gives a shit cause it's in Palestine. https://t.co/PDowTy3Kor"
pt,,"RT @marcelorubens: Nós brasileiros encantados que os ricos europeus estão doando dinheiro para a Notre Dame, enquanto o povo francês, especialmente os coletes amarelos, está revoltado porque ricos pagam poucos impostos, e essas doações são isenções: é dinheiro do Estado"
pt,,De um lado em menos de 2 dias após pegar fogo na Notre Dame de Paris já foram arrecadados mais de 3 BILHÕES de reais em doações através de empresas e pessoas físicas para sua restauração e de outro lado criancinhas fazem bolinhos de barro para não morrerem de fome https://t.co/C9SFD0u3Sd
es,barcelona,New post (Incendie de Notre-Dame : le ministre de l'Intérieur Christophe Castaner rend hommage aux pompiers) has been published on Desatascos en Barcelona | 120€ | 698290005 | Camion Cuba | Barcelona - https://t.co/09kwpdoY31 https://t.co/HUUr2fwTCr
en,Zion,Dude! ( @TheAdamsEra ) you made me choke up like when Rudy got his chance to play in the last regular season game for Notre Dame https://t.co/9JCGrPNERw
en,"Tucson, AZ","RT @biker4marriage: Notre Dame fire likely caused by electrical short-circuit, investigators believe. Translating the posts from the French that live there, they believe different. 🤷🏼‍♀️

https://t.co/1bG6fWC4PI"
es,,RT @pavilar01: Estimado Presidente de la Republica de Francia @EmmanuelMacron en relacion a la ayuda solidaria que te ofrecio @sebastianpinera para la reconstruccion de Notre Dame  . debes preguntarle si la va a pagar el porque nosotros estamos como pais muy pobres ...
en,East Mids S-Yorks & Humberside,"RT @RochdaleHerald: Pharrell to release fundraising single for Notre Dame Cathedral titled ""Clap Along If You Feel Like a Ruin Without a Roof"""
es,,RT @latercera: Piñera se contacta con Macron y compromete ayuda en madera y cobre para reconstrucción de Notre Dame https://t.co/AA1ls7nGnM https://t.co/SugTKiK5oL
en,BA Sociology,"RT @CraigHillNet: The mega rich have pledged over a billion dollars to restore Notre Dame church, but do very little to solve the problems of poverty and homelessness. Something about priorities comes to mind."
en,,"RT @guillaumekdd: Attention, ce débat sur la flèche de Notre-Dame est une diversion pour ne pas affronter les vrais problèmes : les moyens et l'organisation de la protection des monuments historiques en France."
en,,"RT @AmyMek: BREAKING: Architect of restorations for Notre Dame Speaks Out! 

Media: ""So your're telling us that this type of timber doesn't burn like that?""

Notre Dame Architect: ""NO, You know, oak that is 800 years old doesn't burn like that....You would need a lot of kindling to succeed."" https://t.co/NBF86wOxDF"
fr,,RT @Kngkant: @YassEncore C le tiens mais srx la photo me fume un ptn de monument historique prend feu et tout ce qu’il trouve à faire c’est faire un live ou il reconstruit notre dame sur fortnite sa m’extermine 😭😭😭 https://t.co/JHBlERkUWc
en,Tennessee,RT @MerlinTM: Image Of Jesus Spotted In Notre Dame Cathedral Fire https://t.co/Cvgt0yIZCP
tr,"İzmir, Türkiye","RT @PanenkaSport: Jason Denayer: ""Notre Dame'ın restorasyonu için zenginlerin 600 milyon euro bağışlaması harika bir hareket ama aynı şeyi açlıktan ölen binlerce çocuk için yapmamaları da büyük bir ayıp."" https://t.co/ehI9QAdsjr"
es,southside,"RT @AxelSacca: En su puta vida se acuerdan de Siria, pero se quema Notre Dame y salen hasta de abajo de las piedras a decir ""se preocupan por esto mientras en Siria...""

Seguro los niños de Siria les agradecen mucho su compasión. Pero guarda que los de África se van a poner celosos.

Hipócritas"
en,,Debate over future Notre-Dame spire fuels French divisions https://t.co/ZGaGfmhIlR https://t.co/zH2ZTy5S88
en,,"Act on climate change like you did on Notre-Dame, activist Greta Thunberg begs EU https://t.co/HQmFL0qVtt"
en,(◕‿◕✿),"RT @Watheq25: Masjid AlAqsa is 128 years older than Notre Dame, one of Islams holiest sites, and is literally under attack all the time. It was burning the same night the Cathedral, but no one gives a shit cause it's in Palestine. https://t.co/PDowTy3Kor"
es,,"RT @jlnewsve: ¡Qué gran corazón el de los venezolanos! A pesar de todas las penurias que atraviesa el pueblo de #Venezuela, y viendo la desgracia en la catedral de Notre Dame en París, estamos dispuestos a donar este par de Gárgolas para que inicien su reconstrucción lo antes posible.

#18Abr https://t.co/mb3xnxN0No"
fr,"France, Lyon","RT @jaivuquetoi: je suis dehors, je me suis enfuie de table. je peux pas gérer. j’y arrive pas. je suis seule à pleurer dehors parce que putain c’est notre dame et j’ai l’impression de crever"
en,"Durham, England","I never want to see some random say Video Games don’t do any good ever again

https://t.co/LaDWAgb3ot"
es,,RT @Sr_Incredulo: Mucho están tardando los Carapapas en ir a Notre-Dame a cantarle un pasodoble.
es,,RT @Sr_Incredulo: Mucho están tardando los Carapapas en ir a Notre-Dame a cantarle un pasodoble.
en,Undisclosed,"RT @nntaleb: Obama, many of the destroyed Syrian churches and monuments PRECEDE Notre Dame. https://t.co/Bm7Va4BDS0"
es,de Mardel a Baires,"RT @NorbertElekes: Donations to rebuild Notre-Dame

  €50 million - Paris City Hall
€100 million - Total SA
€100 million - Pinault family &amp; Kering
€200 million - Arnault family &amp; LVMH
€200 million - Bettencourt family &amp; L’Oreal
——————
€650 million (within a few hours)

#0urWorld #NotreDame"
en,"London, England","RT @ringfox1: $1 billion raised for the  Notre Dame disaster. I get the history behind the Cathedral.BUT.Why can we not raise that sort of money for under privileged, poor, starving, homeless kids and people at home and around the world? How can a building be more important than those in need?"
es,"Pennsylvania, USA","RT @TelemundoNews: Por qué la catedral de San Patricio no se habría quemado como Notre Dame. Ayer, un profesor de filosofía entró a San Patricio con dos bidones de gasolina, dos botes de líquido inflamable y un encendedor
https://t.co/VLEcixAlnK https://t.co/KYMNSiG9Nr"
sv,"Stockholm, Sweden",RT @GreiderDD: Voilà! Branden i Notre Dame kan alltså vara Guds sätt att berätta att det finns för många miljardärer och för många fattiga i Frankrike!
es,"León, Sevilla y Tabarnia ","RT @VanAndNum: ‘Allah Akbar’: As Notre Dame burned, muslims celebrated on social media | News | LifeSite https://t.co/MHG94KMk11"
en,earth,RT @TheEconomist: Notre Dame is an expression of humanity at its collective best https://t.co/e0nkFKZp7V
es,Otro planeta,RT @verozco: Estoy de acuerdo con los que piensan que es muy importante haber recogido plata para Notre Dame y también estoy de acuerdo con que es una putada que no se recoja con la misma diligencia dinero para lo verdaderamente importante: la vida y el planeta. Me fajardié.
en,PVD,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
es,,"RT @jonathanmartinz: ¿Será capaz Pablo Casado de utilizar el incendio de Notre Dame para atacar a la izquierda? Sí, será capaz. Siguiente pregunta. https://t.co/vmwMO4Ltab"
ja,推しカプのベッドの下,RT @CGdrawing: After the fire of the Notre Dame. https://t.co/vLCGyZfAsB
en,New England NSW Australia,"Notre Dame beekeeper waits to learn fate of his at least 180,000 bees https://t.co/KLbUMqGjh8"
en,CONSTANTinople,"RT @s_h_cho: In light of atheists commenting about Notre-Dame and its architecture, I’ll say this: atheists don’t know how to build, only destroy. They have no appreciation of beauty, and if they do, it stems from a soul that yearns to be religious. https://t.co/bZdnbgPrSq"
de,tiefstes Bayern,RT @MaGeLaNe72: Notre Dame soll in 5 Jahren wieder hergestellt sein. Vielleicht sollten wir den BER auch anzünden. 🤔
en,MX,"RT @JovenEuropeo: Lo realmente sorprendente es que haya tenido que suceder algo como lo de Notre-Dame para que podamos saber que, solo en 2018, fueron atacadas 875 iglesias en Francia. 875. Un número ocho veces superior al de iglesias asaltadas durante los primeros meses de la II República. 875."
fr,,"RT @brutofficiel: Elle faisait partie de la première unité à intervenir sur l'incendie de Notre-Dame.
Myriam, caporal-chef des @PompiersParis, raconte comment ça s'est passé. De l'intérieur. https://t.co/3IqcYQy2gM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"Hunchback of Notre Dame premiered in Berlin, Germany as Der Glöckner von Notre Dame (“The Bell Ringer of Notre Dame”) back in 1999, lasting for 3 years. the US production didn’t debut until 2014 where it didn’t make a Broadway transfer after 2 widely praised regional productions. https://t.co/jpELt9C61m"
fr,"Nantes, France",RT @libe: Les 200 000 abeilles des ruches de Notre-Dame ont survécu à l'incendie https://t.co/S9Dmvk7ez2 https://t.co/fcVbqBSCp1
es,,"RT @abdelghany__: If two men in a world of more than 7 billion people can provide €300 million (£260.19m) to restore Notre Dame, within six hours, then there is enough money in the world to feed every mouth, shelter every family and educate every child. The failure to do so is a matter of will"
en,"Albuquerque, NM, USA",Notre Dame Cathedral fire likely caused by electrical short circuit https://t.co/OU6LNYIEgs https://t.co/GFnjYgQeaK
es,"Guayas, Ecuador","RT @Dusde: 700 millones levantaron en 1 día para reconstruir Notre Dame entre menos de 10 millonarios. En el mundo  821 millones de personas padecen hambre y 15000 niños mueren al día.  Está claro que la pobreza y el hambre en el mundo, no termina porque no queremos?"
en,Berlin,"Craftsmen built Notre Dame eight centuries ago. Now it may be up to robots to save it.  - Washington Post
https://t.co/MxfGUJFUNH"
en,"Hamilton, Ontario, Canada","RT @daltonhiggins5: ""If two men in a world of more than 7 billion people can provide 300 million Euros to restore Notre Dame, within 6 hours, then there is enough money in the world to feed every mouth, shelter every family &amp; educate every child. The failure to do so is a matter of will"" #NotreDame https://t.co/roqfTeNB1r"
en,,"RT @fraux: ungdomar: varför pratar ingen om hur SJUKT det är att miljardärer lägger massa pengar på notre dame istället för att fördela resurserna rättvist över hela världen????
marx: https://t.co/lJva6HMDXf"
en,Caracas,RT @xaviracosta: ¡Que ladilla la gente que se queja por el dinero donado para la reconstrucción de Notre-Dame! Como si haber levantado semejante monumento sin electricidad ni grúas no fuese suficiente razón para querer perpetuarlo.
en,,Tko je ovo na krovu Notre Dame malo prije pozara!? https://t.co/lYfcg6drVb
en-gb,,"RT @CatPurry9: And Jesus said unto them, ""Beware men in long robes and funny hats with strange rituals"". #Religion
https://t.co/LWpvPffOCp"
es,The Fringe - Stark ☪ 2219,RT @Locarconio: Ayer ardieron a la vez la Catedral de Notre Dame y la Mezquita de Al-Aqsa. Dos maravillas arquitectónicas. https://t.co/aYhP86FzkG
es,Colombia,RT @ElverGa01812285: Colombia colabora con la reconstrucción de Notre Dame enviando estas 4 gárgolas https://t.co/0E92WZTgFN
en,United States,"RT @TelemundoNews: Por qué la catedral de San Patricio no se habría quemado como Notre Dame. Ayer, un profesor de filosofía entró a San Patricio con dos bidones de gasolina, dos botes de líquido inflamable y un encendedor
https://t.co/VLEcixAlnK https://t.co/KYMNSiG9Nr"
en,"Androscoggin County, Maine",RT @BuzzFeedNews: These historic photos of Notre Dame cathedral show its eventful past https://t.co/wUhAYV4H0Y https://t.co/ZSXstZCrXH
fr,Québec,@Pierre_Gnt Notre-Dame de Paris fait partie du patrimoine de l'Hexagone et du patrimoine mondial de l'Unesco.  Nous devons reconstruire cette cathédrale qui compte 850 ans d'histoire.  Elle a su résister au passage du temps à travers les années et les siècles qui ont façonné son histoire.
en,,"RT @ndtv: As flames engulfed Notre-Dame, firefighters employed a secret weapon https://t.co/SqjGBQAWpp https://t.co/TpgDF7rSHh"
en,"Brisbane, Queensland","RT @omarsuleiman504: “There is an actual terrorist that burned down three black churches in Louisiana. How many times have you seen his face and his name in the news? But because the idea of Muslim terrorism is so prevalent,... https://t.co/ZAvc2hNc7l"
en,Apple Valley CA,"After Notre Dame Fire, Man Arrested with Gas Gans in NYC Cathedral https://t.co/9LXAMZgNOl"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,most shows that Disney Theatrical has produced professionally have debuted in the US. there are two exceptions: Hunchback of Notre Dame and Mary Poppins. https://t.co/u2CRPw5SnU
